OrderId,CustomerId,Amount,OrderDate
ORD-004149,C150,75.25,2024-05-28
ORD-004150,C151,99.5,2024-05-29
ORD-004151,C152,120,2024-05-30
ORD-004152,C153,150,2024-05-31
ORD-004153,C154,185,2024-06-01
ORD-004154,C155,210,2024-06-02
ORD-004155,C156,275,2024-06-03
ORD-004156,C157,350,2024-06-04
ORD-004157,C158,499.99,2024-06-05
ORD-004158,C159,15.99,2024-06-06
ORD-004159,C160,25,2024-06-07
ORD-004160,C161,33.5,2024-06-08
ORD-004161,C162,45.99,2024-06-09
ORD-004162,C163,59,2024-06-10
ORD-004163,C164,75.25,2024-06-11
ORD-004164,C165,99.5,2024-06-12
ORD-004165,C166,120,2024-06-13
ORD-004166,C167,150,2024-06-14
ORD-004167,C168,185,2024-06-15
ORD-004168,C169,210,2024-06-16
ORD-004169,C170,275,2024-06-17
ORD-004170,C171,350,2024-06-18
ORD-004171,C172,499.99,2024-06-19
ORD-004172,C173,15.99,2024-06-20
ORD-004173,C174,25,2024-06-21
ORD-004174,C175,33.5,2024-06-22
ORD-004175,C176,45.99,2024-06-23
ORD-004176,C177,59,2024-06-24
ORD-004177,C178,75.25,2024-06-25
ORD-004178,C179,99.5,2024-06-26
ORD-004179,C180,120,2024-06-27
ORD-004180,C181,150,2024-06-28
ORD-004181,C182,185,2024-06-29
ORD-004182,C183,210,2024-06-30
ORD-004183,C184,275,2024-07-01
ORD-004184,C185,350,2024-07-02
ORD-004185,C186,499.99,2024-07-03
ORD-004186,C187,15.99,2024-07-04
ORD-004187,C188,25,2024-07-05
ORD-004188,C189,33.5,2024-07-06
ORD-004189,C190,45.99,2024-07-07
ORD-004190,C191,59,2024-07-08
ORD-004191,C192,75.25,2024-07-09
ORD-004192,C193,99.5,2024-07-10
ORD-004193,C194,120,2024-07-11
ORD-004194,C195,150,2024-07-12
ORD-004195,C196,185,2024-07-13
ORD-004196,C197,210,2024-07-14
ORD-004197,C198,275,2024-07-15
ORD-004198,C199,350,2024-07-16
ORD-004199,C200,499.99,2024-07-17
ORD-004200,C201,15.99,2024-07-18
ORD-004201,C202,25,2024-07-19
ORD-004202,C203,33.5,2024-07-20
ORD-004203,C204,45.99,2024-07-21
ORD-004204,C205,59,2024-07-22
ORD-004205,C206,75.25,2024-07-23
ORD-004206,C207,99.5,2024-07-24
ORD-004207,C208,120,2024-07-25
ORD-004208,C209,150,2024-07-26
ORD-004209,C210,185,2024-07-27
ORD-004210,C211,210,2024-07-28
ORD-004211,C212,275,2024-07-29
ORD-004212,C213,350,2024-07-30
ORD-004213,C214,499.99,2024-07-31
ORD-004214,C215,15.99,2024-08-01
ORD-004215,C216,25,2024-08-02
ORD-004216,C217,33.5,2024-08-03
ORD-004217,C218,45.99,2024-08-04
ORD-004218,C219,59,2024-08-05
ORD-004219,C220,75.25,2024-08-06
ORD-004220,C221,99.5,2024-08-07
ORD-004221,C222,120,2024-08-08
ORD-004222,C223,150,2024-08-09
ORD-004223,C224,185,2024-08-10
ORD-004224,C225,210,2024-08-11
ORD-004225,C226,275,2024-08-12
ORD-004226,C227,350,2024-08-13
ORD-004227,C228,499.99,2024-08-14
ORD-004228,C229,15.99,2024-08-15
ORD-004229,C230,25,2024-08-16
ORD-004230,C231,33.5,2024-08-17
ORD-004231,C232,45.99,2024-08-18
ORD-004232,C233,59,2024-08-19
ORD-004233,C234,75.25,2024-08-20
ORD-004234,C235,99.5,2024-08-21
ORD-004235,C236,120,2024-08-22
ORD-004236,C237,150,2024-08-23
ORD-004237,C238,185,2024-08-24
ORD-004238,C239,210,2024-08-25
ORD-004239,C240,275,2024-08-26
ORD-004240,C241,350,2024-08-27
ORD-004241,C242,499.99,2024-08-28
ORD-004242,C243,15.99,2024-08-29
ORD-004243,C244,25,2024-08-30
ORD-004244,C245,33.5,2024-08-31
ORD-004245,C246,45.99,2024-09-01
ORD-004246,C247,59,2024-09-02
ORD-004247,C248,75.25,2024-09-03
ORD-004248,C249,99.5,2024-09-04
ORD-004249,C250,120,2024-09-05
ORD-004250,C251,150,2024-09-06
ORD-004251,C252,185,2024-09-07
ORD-004252,C253,210,2024-09-08
ORD-004253,C254,275,2024-09-09
ORD-004254,C255,350,2024-09-10
ORD-004255,C256,499.99,2024-09-11
ORD-004256,C257,15.99,2024-09-12
ORD-004257,C258,25,2024-09-13
ORD-004258,C259,33.5,2024-09-14
ORD-004259,C260,45.99,2024-09-15
ORD-004260,C261,59,2024-09-16
ORD-004261,C262,75.25,2024-09-17
ORD-004262,C263,99.5,2024-09-18
ORD-004263,C264,120,2024-09-19
ORD-004264,C265,150,2024-09-20
ORD-004265,C266,185,2024-09-21
ORD-004266,C267,210,2024-09-22
ORD-004267,C268,275,2024-09-23
ORD-004268,C269,350,2024-09-24
ORD-004269,C270,499.99,2024-09-25
ORD-004270,C271,15.99,2024-09-26
ORD-004271,C272,25,2024-09-27
ORD-004272,C273,33.5,2024-09-28
ORD-004273,C274,45.99,2024-09-29
ORD-004274,C275,59,2024-09-30
ORD-004275,C276,75.25,2024-10-01
ORD-004276,C277,99.5,2024-10-02
ORD-004277,C278,120,2024-10-03
ORD-004278,C279,150,2024-10-04
ORD-004279,C280,185,2024-10-05
ORD-004280,C281,210,2024-10-06
ORD-004281,C282,275,2024-10-07
ORD-004282,C283,350,2024-10-08
ORD-004283,C284,499.99,2024-10-09
ORD-004284,C285,15.99,2024-10-10
ORD-004285,C286,25,2024-10-11
ORD-004286,C287,33.5,2024-10-12
ORD-004287,C288,45.99,2024-10-13
ORD-004288,C289,59,2024-10-14
ORD-004289,C290,75.25,2024-10-15
ORD-004290,C291,99.5,2024-10-16
ORD-004291,C292,120,2024-10-17
ORD-004292,C293,150,2024-10-18
ORD-004293,C294,185,2024-10-19
ORD-004294,C295,210,2024-10-20
ORD-004295,C296,275,2024-10-21
ORD-004296,C297,350,2024-10-22
ORD-004297,C298,499.99,2024-10-23
ORD-004298,C299,15.99,2024-10-24
ORD-004299,C300,25,2024-10-25
ORD-004300,C301,33.5,2024-10-26
ORD-004301,C302,45.99,2024-10-27
ORD-004302,C303,59,2024-10-28
ORD-004303,C304,75.25,2024-10-29
ORD-004304,C305,99.5,2024-10-30
ORD-004305,C306,120,2024-10-31
ORD-004306,C307,150,2024-11-01
ORD-004307,C308,185,2024-11-02
ORD-004308,C309,210,2024-11-04
ORD-004309,C310,275,2024-11-05
ORD-004310,C311,350,2024-11-06
ORD-004311,C312,499.99,2024-11-07
ORD-004312,C313,15.99,2024-11-08
ORD-004313,C314,25,2024-11-09
ORD-004314,C315,33.5,2024-11-10
ORD-004315,C316,45.99,2024-11-11
ORD-004316,C317,59,2024-11-12
ORD-004317,C318,75.25,2024-11-13
ORD-004318,C319,99.5,2024-11-14
ORD-004319,C320,120,2024-11-15
ORD-004320,C321,150,2024-11-16
ORD-004321,C322,185,2024-11-17
ORD-004322,C323,210,2024-11-18
ORD-004323,C324,275,2024-11-19
ORD-004324,C325,350,2024-11-20
ORD-004325,C326,499.99,2024-11-21
ORD-004326,C327,15.99,2024-11-22
ORD-004327,C328,25,2024-11-23
ORD-004328,C329,33.5,2024-11-24
ORD-004329,C330,45.99,2024-11-25
ORD-004330,C331,59,2024-11-26
ORD-004331,C332,75.25,2024-11-27
ORD-004332,C333,99.5,2024-11-28
ORD-004333,C334,120,2024-11-29
ORD-004334,C335,150,2024-11-30
ORD-004335,C336,185,2024-12-01
ORD-004336,C337,210,2024-12-02
ORD-004337,C338,275,2024-12-03
ORD-004338,C339,350,2024-12-04
ORD-004339,C340,499.99,2024-12-05
ORD-004340,C341,15.99,2024-12-06
ORD-004341,C342,25,2024-12-07
ORD-004342,C343,33.5,2024-12-08
ORD-004343,C344,45.99,2024-12-09
ORD-004344,C345,59,2024-12-10
ORD-004345,C346,75.25,2024-12-11
ORD-004346,C347,99.5,2024-12-12
ORD-004347,C348,120,2024-12-13
ORD-004348,C349,150,2024-12-14
ORD-004349,C350,185,2024-12-15
ORD-004350,C351,210,2024-12-16
ORD-004351,C352,275,2024-12-17
ORD-004352,C353,350,2024-12-18
ORD-004353,C354,499.99,2024-12-19
ORD-004354,C355,15.99,2024-12-20
ORD-004355,C356,25,2024-12-21
ORD-004356,C357,33.5,2024-12-22
ORD-004357,C358,45.99,2024-12-23
ORD-004358,C359,59,2024-12-24
ORD-004359,C360,75.25,2024-12-25
ORD-004360,C361,99.5,2024-12-26
ORD-004361,C362,120,2024-12-27
ORD-004362,C363,150,2024-12-28
ORD-004363,C364,185,2024-12-29
ORD-004364,C365,210,2024-12-30
ORD-004365,C366,275,2024-12-31
ORD-004366,C367,350,2025-01-01
ORD-004367,C368,499.99,2025-01-02
ORD-004368,C369,15.99,2025-01-03
ORD-004369,C370,25,2025-01-04
ORD-004370,C371,33.5,2025-01-05
ORD-004371,C372,45.99,2025-01-06
ORD-004372,C373,59,2025-01-07
ORD-004373,C374,75.25,2025-01-08
ORD-004374,C375,99.5,2025-01-09
ORD-004375,C376,120,2025-01-10
ORD-004376,C377,150,2025-01-11
ORD-004377,C378,185,2025-01-12
ORD-004378,C379,210,2025-01-13
ORD-004379,C380,275,2025-01-14
ORD-004380,C381,350,2025-01-15
ORD-004381,C382,499.99,2025-01-16
ORD-004382,C383,15.99,2025-01-17
ORD-004383,C384,25,2025-01-18
ORD-004384,C385,33.5,2025-01-19
ORD-004385,C386,45.99,2025-01-20
ORD-004386,C387,59,2025-01-21
ORD-004387,C388,75.25,2025-01-22
ORD-004388,C389,99.5,2025-01-23
ORD-004389,C390,120,2025-01-24
ORD-004390,C391,150,2025-01-25
ORD-004391,C392,185,2025-01-26
ORD-004392,C393,210,2025-01-27
ORD-004393,C394,275,2025-01-28
ORD-004394,C395,350,2025-01-29
ORD-004395,C396,499.99,2025-01-30
ORD-004396,C397,15.99,2025-01-31
ORD-004397,C398,25,2025-02-01
ORD-004398,C399,33.5,2025-02-02
ORD-004399,C400,45.99,2025-02-03
ORD-004400,C401,59,2024-01-01
ORD-004401,C402,75.25,2024-01-02
ORD-004402,C403,99.5,2024-01-03
ORD-004403,C404,120,2024-01-04
ORD-004404,C405,150,2024-01-05
ORD-004405,C406,185,2024-01-06
ORD-004406,C407,210,2024-01-07
ORD-004407,C408,275,2024-01-08
ORD-004408,C409,350,2024-01-09
ORD-004409,C410,499.99,2024-01-10
ORD-004410,C411,15.99,2024-01-11
ORD-004411,C412,25,2024-01-12
ORD-004412,C413,33.5,2024-01-13
ORD-004413,C414,45.99,2024-01-14
ORD-004414,C415,59,2024-01-15
ORD-004415,C416,75.25,2024-01-16
ORD-004416,C417,99.5,2024-01-17
ORD-004417,C418,120,2024-01-18
ORD-004418,C419,150,2024-01-19
ORD-004419,C420,185,2024-01-20
ORD-004420,C421,210,2024-01-21
ORD-004421,C422,275,2024-01-22
ORD-004422,C423,350,2024-01-23
ORD-004423,C424,499.99,2024-01-24
ORD-004424,C425,15.99,2024-01-25
ORD-004425,C426,25,2024-01-26
ORD-004426,C427,33.5,2024-01-27
ORD-004427,C428,45.99,2024-01-28
ORD-004428,C429,59,2024-01-29
ORD-004429,C430,75.25,2024-01-30
ORD-004430,C431,99.5,2024-01-31
ORD-004431,C432,120,2024-02-01
ORD-004432,C433,150,2024-02-02
ORD-004433,C434,185,2024-02-03
ORD-004434,C435,210,2024-02-04
ORD-004435,C436,275,2024-02-05
ORD-004436,C437,350,2024-02-06
ORD-004437,C438,499.99,2024-02-07
ORD-004438,C439,15.99,2024-02-08
ORD-004439,C440,25,2024-02-09
ORD-004440,C441,33.5,2024-02-10
ORD-004441,C442,45.99,2024-02-11
ORD-004442,C443,59,2024-02-12
ORD-004443,C444,75.25,2024-02-13
ORD-004444,C445,99.5,2024-02-14
ORD-004445,C446,120,2024-02-15
ORD-004446,C447,150,2024-02-16
ORD-004447,C448,185,2024-02-17
ORD-004448,C449,210,2024-02-18
ORD-004449,C450,275,2024-02-19
ORD-004450,C451,350,2024-02-20
ORD-004451,C452,499.99,2024-02-21
ORD-004452,C453,15.99,2024-02-22
ORD-004453,C454,25,2024-02-23
ORD-004454,C455,33.5,2024-02-24
ORD-004455,C456,45.99,2024-02-25
ORD-004456,C457,59,2024-02-26
ORD-004457,C458,75.25,2024-02-27
ORD-004458,C459,99.5,2024-02-28
ORD-004459,C460,120,2024-02-29
ORD-004460,C461,150,2024-03-01
ORD-004461,C462,185,2024-03-02
ORD-004462,C463,210,2024-03-03
ORD-004463,C464,275,2024-03-04
ORD-004464,C465,350,2024-03-05
ORD-004465,C466,499.99,2024-03-06
ORD-004466,C467,15.99,2024-03-07
ORD-004467,C468,25,2024-03-08
ORD-004468,C469,33.5,2024-03-09
ORD-004469,C470,45.99,2024-03-10
ORD-004470,C471,59,2024-03-10
ORD-004471,C472,75.25,2024-03-11
ORD-004472,C473,99.5,2024-03-12
ORD-004473,C474,120,2024-03-13
ORD-004474,C475,150,2024-03-14
ORD-004475,C476,185,2024-03-15
ORD-004476,C477,210,2024-03-16
ORD-004477,C478,275,2024-03-17
ORD-004478,C479,350,2024-03-18
ORD-004479,C480,499.99,2024-03-19
ORD-004480,C481,15.99,2024-03-20
ORD-004481,C482,25,2024-03-21
ORD-004482,C483,33.5,2024-03-22
ORD-004483,C484,45.99,2024-03-23
ORD-004484,C485,59,2024-03-24
ORD-004485,C486,75.25,2024-03-25
ORD-004486,C487,99.5,2024-03-26
ORD-004487,C488,120,2024-03-27
ORD-004488,C489,150,2024-03-28
ORD-004489,C490,185,2024-03-29
ORD-004490,C491,210,2024-03-30
ORD-004491,C492,275,2024-03-31
ORD-004492,C493,350,2024-04-01
ORD-004493,C494,499.99,2024-04-02
ORD-004494,C495,15.99,2024-04-03
ORD-004495,C496,25,2024-04-04
ORD-004496,C497,33.5,2024-04-05
ORD-004497,C498,45.99,2024-04-06
ORD-004498,C499,59,2024-04-07
ORD-004499,C500,75.25,2024-04-08
ORD-004500,C501,99.5,2024-04-09
ORD-004501,C502,120,2024-04-10
ORD-004502,C503,150,2024-04-11
ORD-004503,C504,185,2024-04-12
ORD-004504,C505,210,2024-04-13
ORD-004505,C506,275,2024-04-14
ORD-004506,C507,350,2024-04-15
ORD-004507,C508,499.99,2024-04-16
ORD-004508,C509,15.99,2024-04-17
ORD-004509,C510,25,2024-04-18
ORD-004510,C511,33.5,2024-04-19
ORD-004511,C512,45.99,2024-04-20
ORD-004512,C513,59,2024-04-21
ORD-004513,C514,75.25,2024-04-22
ORD-004514,C515,99.5,2024-04-23
ORD-004515,C516,120,2024-04-24
ORD-004516,C517,150,2024-04-25
ORD-004517,C518,185,2024-04-26
ORD-004518,C519,210,2024-04-27
ORD-004519,C520,275,2024-04-28
ORD-004520,C521,350,2024-04-29
ORD-004521,C522,499.99,2024-04-30
ORD-004522,C523,15.99,2024-05-01
ORD-004523,C524,25,2024-05-02
ORD-004524,C525,33.5,2024-05-03
ORD-004525,C526,45.99,2024-05-04
ORD-004526,C527,59,2024-05-05
ORD-004527,C528,75.25,2024-05-06
ORD-004528,C529,99.5,2024-05-07
ORD-004529,C530,120,2024-05-08
ORD-004530,C531,150,2024-05-09
ORD-004531,C532,185,2024-05-10
ORD-004532,C533,210,2024-05-11
ORD-004533,C534,275,2024-05-12
ORD-004534,C535,350,2024-05-13
ORD-004535,C536,499.99,2024-05-14
ORD-004536,C537,15.99,2024-05-15
ORD-004537,C538,25,2024-05-16
ORD-004538,C539,33.5,2024-05-17
ORD-004539,C540,45.99,2024-05-18
ORD-004540,C541,59,2024-05-19
ORD-004541,C542,75.25,2024-05-20
ORD-004542,C543,99.5,2024-05-21
ORD-004543,C544,120,2024-05-22
ORD-004544,C545,150,2024-05-23
ORD-004545,C546,185,2024-05-24
ORD-004546,C547,210,2024-05-25
ORD-004547,C548,275,2024-05-26
ORD-004548,C549,350,2024-05-27
ORD-004549,C550,499.99,2024-05-28
ORD-004550,C551,15.99,2024-05-29
ORD-004551,C552,25,2024-05-30
ORD-004552,C553,33.5,2024-05-31
ORD-004553,C554,45.99,2024-06-01
ORD-004554,C555,59,2024-06-02
ORD-004555,C556,75.25,2024-06-03
ORD-004556,C557,99.5,2024-06-04
ORD-004557,C558,120,2024-06-05
ORD-004558,C559,150,2024-06-06
ORD-004559,C560,185,2024-06-07
ORD-004560,C561,210,2024-06-08
ORD-004561,C562,275,2024-06-09
ORD-004562,C563,350,2024-06-10
ORD-004563,C564,499.99,2024-06-11
ORD-004564,C565,15.99,2024-06-12
ORD-004565,C566,25,2024-06-13
ORD-004566,C567,33.5,2024-06-14
ORD-004567,C568,45.99,2024-06-15
ORD-004568,C569,59,2024-06-16
ORD-004569,C570,75.25,2024-06-17
ORD-004570,C571,99.5,2024-06-18
ORD-004571,C572,120,2024-06-19
ORD-004572,C573,150,2024-06-20
ORD-004573,C574,185,2024-06-21
ORD-004574,C575,210,2024-06-22
ORD-004575,C576,275,2024-06-23
ORD-004576,C577,350,2024-06-24
ORD-004577,C578,499.99,2024-06-25
ORD-004578,C579,15.99,2024-06-26
ORD-004579,C580,25,2024-06-27
ORD-004580,C581,33.5,2024-06-28
ORD-004581,C582,45.99,2024-06-29
ORD-004582,C583,59,2024-06-30
ORD-004583,C584,75.25,2024-07-01
ORD-004584,C585,99.5,2024-07-02
ORD-004585,C586,120,2024-07-03
ORD-004586,C587,150,2024-07-04
ORD-004587,C588,185,2024-07-05
ORD-004588,C589,210,2024-07-06
ORD-004589,C590,275,2024-07-07
ORD-004590,C591,350,2024-07-08
ORD-004591,C592,499.99,2024-07-09
ORD-004592,C593,15.99,2024-07-10
ORD-004593,C594,25,2024-07-11
ORD-004594,C595,33.5,2024-07-12
ORD-004595,C596,45.99,2024-07-13
ORD-004596,C597,59,2024-07-14
ORD-004597,C598,75.25,2024-07-15
ORD-004598,C599,99.5,2024-07-16
ORD-004599,C600,120,2024-07-17
ORD-004600,C601,150,2024-07-18
ORD-004601,C602,185,2024-07-19
ORD-004602,C603,210,2024-07-20
ORD-004603,C604,275,2024-07-21
ORD-004604,C605,350,2024-07-22
ORD-004605,C606,499.99,2024-07-23
ORD-004606,C607,15.99,2024-07-24
ORD-004607,C608,25,2024-07-25
ORD-004608,C609,33.5,2024-07-26
ORD-004609,C610,45.99,2024-07-27
ORD-004610,C611,59,2024-07-28
ORD-004611,C612,75.25,2024-07-29
ORD-004612,C613,99.5,2024-07-30
ORD-004613,C614,120,2024-07-31
ORD-004614,C615,150,2024-08-01
ORD-004615,C616,185,2024-08-02
ORD-004616,C617,210,2024-08-03
ORD-004617,C618,275,2024-08-04
ORD-004618,C619,350,2024-08-05
ORD-004619,C620,499.99,2024-08-06
ORD-004620,C621,15.99,2024-08-07
ORD-004621,C622,25,2024-08-08
ORD-004622,C623,33.5,2024-08-09
ORD-004623,C624,45.99,2024-08-10
ORD-004624,C625,59,2024-08-11
ORD-004625,C626,75.25,2024-08-12
ORD-004626,C627,99.5,2024-08-13
ORD-004627,C628,120,2024-08-14
ORD-004628,C629,150,2024-08-15
ORD-004629,C630,185,2024-08-16
ORD-004630,C631,210,2024-08-17
ORD-004631,C632,275,2024-08-18
ORD-004632,C633,350,2024-08-19
ORD-004633,C634,499.99,2024-08-20
ORD-004634,C635,15.99,2024-08-21
ORD-004635,C636,25,2024-08-22
ORD-004636,C637,33.5,2024-08-23
ORD-004637,C638,45.99,2024-08-24
ORD-004638,C639,59,2024-08-25
ORD-004639,C640,75.25,2024-08-26
ORD-004640,C641,99.5,2024-08-27
ORD-004641,C642,120,2024-08-28
ORD-004642,C643,150,2024-08-29
ORD-004643,C644,185,2024-08-30
ORD-004644,C645,210,2024-08-31
ORD-004645,C646,275,2024-09-01
ORD-004646,C647,350,2024-09-02
ORD-004647,C648,499.99,2024-09-03
ORD-004648,C649,15.99,2024-09-04
ORD-004649,C650,25,2024-09-05
ORD-004650,C651,33.5,2024-09-06
ORD-004651,C652,45.99,2024-09-07
ORD-004652,C653,59,2024-09-08
ORD-004653,C654,75.25,2024-09-09
ORD-004654,C655,99.5,2024-09-10
ORD-004655,C656,120,2024-09-11
ORD-004656,C657,150,2024-09-12
ORD-004657,C658,185,2024-09-13
ORD-004658,C659,210,2024-09-14
ORD-004659,C660,275,2024-09-15
ORD-004660,C661,350,2024-09-16
ORD-004661,C662,499.99,2024-09-17
ORD-004662,C663,15.99,2024-09-18
ORD-004663,C664,25,2024-09-19
ORD-004664,C665,33.5,2024-09-20
ORD-004665,C666,45.99,2024-09-21
ORD-004666,C667,59,2024-09-22
ORD-004667,C668,75.25,2024-09-23
ORD-004668,C669,99.5,2024-09-24
ORD-004669,C670,120,2024-09-25
ORD-004670,C671,150,2024-09-26
ORD-004671,C672,185,2024-09-27
ORD-004672,C673,210,2024-09-28
ORD-004673,C674,275,2024-09-29
ORD-004674,C675,350,2024-09-30
ORD-004675,C676,499.99,2024-10-01
ORD-004676,C677,15.99,2024-10-02
ORD-004677,C678,25,2024-10-03
ORD-004678,C679,33.5,2024-10-04
ORD-004679,C680,45.99,2024-10-05
ORD-004680,C681,59,2024-10-06
ORD-004681,C682,75.25,2024-10-07
ORD-004682,C683,99.5,2024-10-08
ORD-004683,C684,120,2024-10-09
ORD-004684,C685,150,2024-10-10
ORD-004685,C686,185,2024-10-11
ORD-004686,C687,210,2024-10-12
ORD-004687,C688,275,2024-10-13
ORD-004688,C689,350,2024-10-14
ORD-004689,C690,499.99,2024-10-15
ORD-004690,C691,15.99,2024-10-16
ORD-004691,C692,25,2024-10-17
ORD-004692,C693,33.5,2024-10-18
ORD-004693,C694,45.99,2024-10-19
ORD-004694,C695,59,2024-10-20
ORD-004695,C696,75.25,2024-10-21
ORD-004696,C697,99.5,2024-10-22
ORD-004697,C698,120,2024-10-23
ORD-004698,C699,150,2024-10-24
ORD-004699,C700,185,2024-10-25
ORD-004700,C701,210,2024-10-26
ORD-004701,C702,275,2024-10-27
ORD-004702,C703,350,2024-10-28
ORD-004703,C704,499.99,2024-10-29
ORD-004704,C705,15.99,2024-10-30
ORD-004705,C706,25,2024-10-31
ORD-004706,C707,33.5,2024-11-01
ORD-004707,C708,45.99,2024-11-02
ORD-004708,C709,59,2024-11-04
ORD-004709,C710,75.25,2024-11-05
ORD-004710,C711,99.5,2024-11-06
ORD-004711,C712,120,2024-11-07
ORD-004712,C713,150,2024-11-08
ORD-004713,C714,185,2024-11-09
ORD-004714,C715,210,2024-11-10
ORD-004715,C716,275,2024-11-11
ORD-004716,C717,350,2024-11-12
ORD-004717,C718,499.99,2024-11-13
ORD-004718,C719,15.99,2024-11-14
ORD-004719,C720,25,2024-11-15
ORD-004720,C721,33.5,2024-11-16
ORD-004721,C722,45.99,2024-11-17
ORD-004722,C723,59,2024-11-18
ORD-004723,C724,75.25,2024-11-19
ORD-004724,C725,99.5,2024-11-20
ORD-004725,C726,120,2024-11-21
ORD-004726,C727,150,2024-11-22
ORD-004727,C728,185,2024-11-23
ORD-004728,C729,210,2024-11-24
ORD-004729,C730,275,2024-11-25
ORD-004730,C731,350,2024-11-26
ORD-004731,C732,499.99,2024-11-27
ORD-004732,C733,15.99,2024-11-28
ORD-004733,C734,25,2024-11-29
ORD-004734,C735,33.5,2024-11-30
ORD-004735,C736,45.99,2024-12-01
ORD-004736,C737,59,2024-12-02
ORD-004737,C738,75.25,2024-12-03
ORD-004738,C739,99.5,2024-12-04
ORD-004739,C740,120,2024-12-05
ORD-004740,C741,150,2024-12-06
ORD-004741,C742,185,2024-12-07
ORD-004742,C743,210,2024-12-08
ORD-004743,C744,275,2024-12-09
ORD-004744,C745,350,2024-12-10
ORD-004745,C746,499.99,2024-12-11
ORD-004746,C747,15.99,2024-12-12
ORD-004747,C748,25,2024-12-13
ORD-004748,C749,33.5,2024-12-14
ORD-004749,C750,45.99,2024-12-15
ORD-004750,C751,59,2024-12-16
ORD-004751,C752,75.25,2024-12-17
ORD-004752,C753,99.5,2024-12-18
ORD-004753,C754,120,2024-12-19
ORD-004754,C755,150,2024-12-20
ORD-004755,C756,185,2024-12-21
ORD-004756,C757,210,2024-12-22
ORD-004757,C758,275,2024-12-23
ORD-004758,C759,350,2024-12-24
ORD-004759,C760,499.99,2024-12-25
ORD-004760,C761,15.99,2024-12-26
ORD-004761,C762,25,2024-12-27
ORD-004762,C763,33.5,2024-12-28
ORD-004763,C764,45.99,2024-12-29
ORD-004764,C765,59,2024-12-30
ORD-004765,C766,75.25,2024-12-31
ORD-004766,C767,99.5,2025-01-01
ORD-004767,C768,120,2025-01-02
ORD-004768,C769,150,2025-01-03
ORD-004769,C770,185,2025-01-04
ORD-004770,C771,210,2025-01-05
ORD-004771,C772,275,2025-01-06
ORD-004772,C773,350,2025-01-07
ORD-004773,C774,499.99,2025-01-08
ORD-004774,C775,15.99,2025-01-09
ORD-004775,C776,25,2025-01-10
ORD-004776,C777,33.5,2025-01-11
ORD-004777,C778,45.99,2025-01-12
ORD-004778,C779,59,2025-01-13
ORD-004779,C780,75.25,2025-01-14
ORD-004780,C781,99.5,2025-01-15
ORD-004781,C782,120,2025-01-16
ORD-004782,C783,150,2025-01-17
ORD-004783,C784,185,2025-01-18
ORD-004784,C785,210,2025-01-19
ORD-004785,C786,275,2025-01-20
ORD-004786,C787,350,2025-01-21
ORD-004787,C788,499.99,2025-01-22
ORD-004788,C789,15.99,2025-01-23
ORD-004789,C790,25,2025-01-24
ORD-004790,C791,33.5,2025-01-25
ORD-004791,C792,45.99,2025-01-26
ORD-004792,C793,59,2025-01-27
ORD-004793,C794,75.25,2025-01-28
ORD-004794,C795,99.5,2025-01-29
ORD-004795,C796,120,2025-01-30
ORD-004796,C797,150,2025-01-31
ORD-004797,C798,185,2025-02-01
ORD-004798,C799,210,2025-02-02
ORD-004799,C800,275,2025-02-03
ORD-004800,C801,350,2024-01-01
ORD-004801,C802,499.99,2024-01-02
ORD-004802,C803,15.99,2024-01-03
ORD-004803,C804,25,2024-01-04
ORD-004804,C805,33.5,2024-01-05
ORD-004805,C806,45.99,2024-01-06
ORD-004806,C807,59,2024-01-07
ORD-004807,C808,75.25,2024-01-08
ORD-004808,C809,99.5,2024-01-09
ORD-004809,C810,120,2024-01-10
ORD-004810,C811,150,2024-01-11
ORD-004811,C812,185,2024-01-12
ORD-004812,C813,210,2024-01-13
ORD-004813,C814,275,2024-01-14
ORD-004814,C815,350,2024-01-15
ORD-004815,C816,499.99,2024-01-16
ORD-004816,C817,15.99,2024-01-17
ORD-004817,C818,25,2024-01-18
ORD-004818,C819,33.5,2024-01-19
ORD-004819,C820,45.99,2024-01-20
ORD-004820,C821,59,2024-01-21
ORD-004821,C822,75.25,2024-01-22
ORD-004822,C823,99.5,2024-01-23
ORD-004823,C824,120,2024-01-24
ORD-004824,C825,150,2024-01-25
ORD-004825,C826,185,2024-01-26
ORD-004826,C827,210,2024-01-27
ORD-004827,C828,275,2024-01-28
ORD-004828,C829,350,2024-01-29
ORD-004829,C830,499.99,2024-01-30
ORD-004830,C831,15.99,2024-01-31
ORD-004831,C832,25,2024-02-01
ORD-004832,C833,33.5,2024-02-02
ORD-004833,C834,45.99,2024-02-03
ORD-004834,C835,59,2024-02-04
ORD-004835,C836,75.25,2024-02-05
ORD-004836,C837,99.5,2024-02-06
ORD-004837,C838,120,2024-02-07
ORD-004838,C839,150,2024-02-08
ORD-004839,C840,185,2024-02-09
ORD-004840,C841,210,2024-02-10
ORD-004841,C842,275,2024-02-11
ORD-004842,C843,350,2024-02-12
ORD-004843,C844,499.99,2024-02-13
ORD-004844,C845,15.99,2024-02-14
ORD-004845,C846,25,2024-02-15
ORD-004846,C847,33.5,2024-02-16
ORD-004847,C848,45.99,2024-02-17
ORD-004848,C849,59,2024-02-18
ORD-004849,C850,75.25,2024-02-19
ORD-004850,C851,99.5,2024-02-20
ORD-004851,C852,120,2024-02-21
